trade_date,open,close,high,low,volume,money,labels,RSI,WR,MACD,OBV,CCI,PSY,SMA,AD,MFI,ROC,EMA,KD-K,rclose,ropen,rhigh,rlow
2007-12-24,231.54,236.82,241.26,231.54,1705893.0,406791955.0,1.0,75.67808712245886,-9.521767102723564,7.1894189857086825,59853508.0,108.19513184210264,0.5833333333333334,232.58000000000007,31296794.51411199,87.51994135623505,0.18439609902475626,225.06596707368527,88.65191444936659,0.0006753904857831588,0.02389803925234205,0.00858445222206545,0.015428436662012603
2007-12-25,237.14,236.98,243.34,235.14,1237883.0,296058044.0,1.0,75.83203093298526,-13.219704843067994,6.55942687318678,61091391.0,101.21557201708792,0.5833333333333334,235.10800000000003,30614449.25069735,88.11576530517122,0.18662059986981114,227.23215487846974,84.26078200921341,0.0006749346413304988,0.0033678570184556183,-0.011074493349286594,-0.005116409217034089
2007-12-26,237.94,237.14,240.66,233.94,1569520.0,370176774.0,1.0,76.01421054259811,-12.887133652047426,5.7386178635960166,62660911.0,83.9363357134308,0.5833333333333334,235.36400000000003,30539710.203078303,80.37652569601374,0.1550338512493302,229.03358126420247,83.96508275660686,0.07143569795548685,0.03793643662766437,0.08010024010746196,0.05343257924782679
2007-12-27,247.14,254.7,260.73,246.78,3112710.0,793546299.0,0.0,87.963548660619,-9.206106870229052,7.049011914205956,65773621.0,159.99673042341033,0.5833333333333334,239.35600000000005,30961432.20307829,83.04282670023254,0.22954380883417805,233.7002028525293,83.49295685286138,0.0,0.030131404309366918,-0.02339900713206725,0.031589130515023496
2007-12-28,254.7,254.7,254.7,254.7,0.0,0.0,0.0,87.963548660619,-10.465116279069818,7.369167255931423,65773621.0,144.33577832110825,0.5833333333333334,244.06800000000004,30961432.20307829,82.21725024278355,0.1900200906414988,237.51834778843303,84.21038016560803,-0.009308997485816086,-0.01566983629753221,0.011554504377967413,-0.04152568400949744
2008-01-02,250.74,252.34,257.66,244.34,1217024.0,307454159.0,0.0,80.22841165156966,-15.315808689302685,6.733861890970098,64556597.0,113.95612986974683,0.5,247.17200000000003,31206298.89376897,76.42882524039808,0.1977975032040633,240.2131936450816,82.7105622788323,-0.0014276652171116028,-0.00031910650450287116,-0.0037327984862840697,0.021379063514393986
2008-01-03,250.66,251.98,256.7,249.62,1121843.0,284264571.0,1.0,78.95745668197907,-16.590822904816132,5.772918844331838,63434754.0,106.48342472863487,0.4166666666666667,250.17200000000003,30832351.22710231,76.11218358486762,0.1580495427179557,242.3526129823395,78.3692984808673,0.03765801353573306,0.0038225737396086474,0.021695165311165842,0.007980251432677126
2008-01-04,251.62,261.65,262.33,251.62,1274465.0,327426914.0,0.0,86.07036190559866,-1.2513801987486328,5.9252713162513695,64709219.0,119.32452414167885,0.5,255.074,31944979.40170548,76.01134919747923,0.14587895243934473,245.86122880373242,82.98218351102147,-0.009639276617552038,0.0325308222304576,0.001523635688806016,0.017023029086464917
2008-01-07,259.94,259.14,262.73,255.94,1320260.0,343473882.0,0.0,77.87146149613905,-7.960088691796075,5.199326100268799,63388959.0,102.85001370198906,0.4166666666666667,255.962,31869147.08948161,76.56531426080842,0.15512169029152173,248.2755508394173,86.49160051645958,-0.060446162785572514,-0.002928034146173944,-0.012216055567981887,-0.059399499334003326
2008-01-08,259.18,243.94,259.54,241.18,2392463.0,599464183.0,1.0,46.0169510616697,-46.89293735962069,2.329393533162083,60996496.0,28.078664929586488,0.4166666666666667,253.81,30195986.6907888,64.10550832328096,0.0342576104468752,247.4872688686142,73.7411983126253,0.01868150496275639,-0.063556417454415,-0.04282433178429302,0.0056231025531992655
2008-01-09,243.22,248.54,248.66,242.54,1312772.0,321871623.0,1.0,52.999172291234025,-35.41302720239585,0.7879681659439868,62309268.0,8.723675488246666,0.5,253.05,31457277.43588684,63.512809404521796,0.05878844679219555,247.67867452886617,57.978745380780346,0.060080118094438015,0.01922039785714738,0.06413377021098572,0.02202013618135505
2008-01-10,247.94,263.93,265.13,247.94,1704836.0,435301959.0,1.0,69.06366684724154,-3.2617559119325605,1.5354186853343386,64014104.0,91.89001885667321,0.5,255.44,32924090.95770185,62.905027215725575,0.14186207493294115,250.6334609781633,60.14529903993681,0.058855655441753814,0.09235789882386933,0.07104008366131358,0.09235789882386933
2008-01-11,271.93,279.93,284.65,271.93,3530919.0,982775628.0,1.0,78.3117045144046,-8.382170129639446,3.752667696316728,67545023.0,205.5790001953032,0.5,259.096,33834579.50487167,68.15693367910154,0.18203699011907784,255.96010443667905,78.28118378359099,0.02190668108586659,0.013151835352655256,0.007280651013421348,0.013151835352655256
2008-01-14,275.53,286.13,286.73,275.53,844552.0,238292808.0,0.0,80.95857747232127,-1.087153469831532,5.5155467705216745,68389575.0,196.20548050621585,0.5,264.494,34588643.79058595,72.02958327548977,0.20740146847835264,261.4455399936465,94.27142158188735,-0.021906681085866655,0.02551286753477448,0.004870760769004905,0.000725610451602675
2008-01-15,282.65,279.93,288.13,275.73,1277035.0,359623455.0,0.0,70.61676330969952,-15.131943162945173,5.30597342742513,67112540.0,147.7387600567914,0.4166666666666667,271.69200000000006,34176697.0163924,65.466253471805,0.18044193303533787,264.80635090389256,90.1197714825427,-0.0071702884911345344,-0.022613579453045863,-0.0187779208209718,-0.006549526741769435
2008-01-16,276.33,277.93,282.77,273.93,1312913.0,365951278.0,1.0,67.2894011276107,-18.822661007565948,4.39506629220525,65799627.0,104.65116279069815,0.4166666666666667,277.57000000000005,34051940.57747838,59.515391286770104,0.09120533961523368,267.19246892136664,86.49737928766358,0.04914476407910152,-0.001448593307309584,0.03188020114346213,0.007274611064585842
2008-01-17,275.93,291.93,291.93,275.93,2687302.0,769328713.0,1.0,76.56491665397965,-0.0,5.124475977461562,68486929.0,119.83575765517824,0.5,283.17000000000013,36739242.57747838,68.21803053132301,0.14617196702002366,271.69020184475454,86.9364572239973,0.03629423836150621,0.05622980860465593,0.03880166296786674,0.028580518546112533
2008-01-18,291.89,302.72,303.48,283.93,1844591.0,545680894.0,0.0,81.4339587335085,-1.219903691813789,6.4223784875443615,70331520.0,134.64887917697686,0.5833333333333334,287.72800000000007,38440417.80663439,66.90298427435971,0.1996512641673933,277.33198332752653,92.35161889719105,-0.025392348627610216,0.036299122860720574,0.004077611700474511,0.0346139148443584
2008-01-21,302.68,295.13,304.72,293.93,1279594.0,381906929.0,0.0,69.28312517408108,-15.092854894554653,5.647987870807327,69051926.0,115.60741841654756,0.5,289.52800000000013,37445441.56381697,68.91628491974791,0.1712437495039289,280.5679863588853,94.45237690813248,-0.07966723744913656,-0.06380754304757473,-0.04287927466834138,-0.09980774169138988
2008-01-22,283.97,272.53,291.93,266.01,2438197.0,676311733.0,1.0,45.19008546548681,-50.66100094428713,1.686639730283943,66613729.0,22.70029383987308,0.5,288.04800000000006,36233868.36319967,65.08481326196926,0.04158226638639402,279.10653429363344,75.55487778872423,0.08372499840183653,-0.01432902686470578,0.025032596212617296,0.043835381362880434
2008-01-23,279.93,296.33,299.33,277.93,3144341.0,915697704.0,1.0,61.92313442689184,-13.204280768020208,1.8538637799837832,69758070.0,77.85349031645302,0.5833333333333334,291.728,38496618.42862024,68.12118228071529,0.14351315891024158,282.2380735129728,68.73685033595672,0.07158346793006995,0.0736332510434536,0.0627663306816087,0.060046653812997626
2008-01-24,301.32,318.32,318.72,295.13,2538465.0,793132557.0,0.0,71.55236593258566,-0.5158627805004308,4.364785460198391,72296535.0,150.67165787854617,0.5833333333333334,297.006,40948997.29042608,70.01588827199119,0.3049110436992703,288.7984237833414,73.62488243563114,-0.0006284960297387076,0.05425584713144056,-0.0012558082775603414,-0.02331027973260071
2008-01-25,318.12,318.12,318.32,288.33,2855401.0,866736699.0,0.0,71.35542162782833,-0.7737941707506095,5.370888597476096,69441134.0,120.96175289316132,0.5,300.086,43766313.58219,61.3177843321426,0.2799549368310936,294.1296194590975,92.14294691265656,-0.054919813691919686,-0.01968192541459256,-0.007568149140279114,0.01923598624811253
2008-01-28,311.92,301.12,315.92,293.93,1658644.0,496339311.0,0.0,55.713783005820034,-23.10317668679445,3.2245441904517094,67782490.0,87.91712345056021,0.4166666666666667,301.28399999999993,43192312.6344865,61.99433550252628,0.14090857424317052,295.4005977392616,88.23752608613172,-0.058499407588105276,-0.037898171836143295,-0.026948891196466408,-0.0442399225695469
2008-01-29,300.32,284.01,307.52,281.21,2001616.0,581991581.0,0.0,44.05118723413515,-49.03927663181693,-0.8065676183093586,65780874.0,12.779548160346847,0.3333333333333333,303.57999999999987,41616734.24756137,60.09344202327405,0.014575072339513391,293.3295799684868,66.54018845253913,0.0,-0.05583912402928917,-0.07953067697301812,0.009907727627041292
2008-01-30,284.01,284.01,284.01,284.01,0.0,0.0,1.0,44.05118723413516,-65.85088218554357,-3.6220187917604463,65780874.0,-46.76211341519353,0.3333333333333333,301.11599999999993,41616734.24756137,57.88863855405767,-0.007409219585503109,291.6351108833073,44.96932903307413,0.0022509065881812524,-0.027703195976946968,0.03569213803449965,-0.040380499561307306
2008-01-31,276.25,284.65,294.33,272.77,1435156.0,413352677.0,0.0,44.674988915387175,-64.63669132991848,-5.4379849042625485,67216030.0,-52.023792399454244,0.4166666666666667,294.38199999999995,41763178.73735729,49.11603665587944,0.016861358196691927,290.365090722706,34.5538480996649,-0.003942417722016522,0.02459990329354928,-0.02198419180580733,-0.011949247839681813
2008-02-01,283.13,283.53,287.93,269.53,745566.0,208871515.0,1.0,43.65290141974442,-66.76152532726243,-6.744541108496223,66470464.0,-75.8582445195392,0.3333333333333333,287.464,42152169.69387902,46.08041080234352,0.02014895837081267,289.12234695494124,34.25030038575861,0.042805002195161035,0.016811238912089882,0.04079837739005488,0.06603769362968141
2008-02-04,287.93,295.93,299.92,287.93,1236779.0,366435591.0,1.0,56.787525938902114,-43.236577499525715,-5.922315412833142,67707243.0,21.87088782964917,0.3333333333333333,286.426,42565804.70555542,50.97830170614937,0.013701914842599252,290.36010205404284,40.75707611732253,0.013392832557421215,0.029161175115774964,0.023201673511040227,0.014070653219621924
2008-02-05,296.45,299.92,306.96,292.01,446089.0,134289519.0,0.0,60.3558001193101,-35.66685638398785,-4.868827843929786,68153332.0,50.710314426226304,0.4166666666666667,289.608,42591764.3998698,54.4947299476641,-0.00924947145877382,292.09826531694415,49.56292314936625,-0.013392832557421177,-0.0017556302831412518,0.003122563036793896,0.000958411848135949
2008-02-13,295.93,295.93,307.92,292.29,748132.0,225718709.0,1.0,54.9143325968711,-43.236577499525715,-4.733048243344985,67405200.0,37.50024192455828,0.4166666666666667,291.992,42192090.554700255,47.35235298869913,0.002710669874292723,292.794944350227,56.51991447762433,0.009417215527833351,0.0,-0.013338761911515036,0.011023894430337848
2008-02-14,295.93,298.73,303.84,295.53,267054.0,79784047.0,1.0,58.09575565893429,-37.92449250616581,-4.302156560384507,67672254.0,40.46592708265463,0.4166666666666667,294.808,42130709.91210098,43.34795172169345,0.0961362051884198,293.8740453774585,59.61163285102102,0.0057079114197422145,0.0200391417500047,0.02624549761036622,0.008222455761088045
2008-02-15,301.92,300.44,311.92,297.97,1597880.0,490327096.0,1.0,60.156209523668366,-34.680326313792484,-3.838199417582338,69270134.0,67.00908875653438,0.4166666666666667,298.19,41098674.15582857,44.28764938456689,0.013869672324773106,295.0678553088296,63.32406328595257,0.048974004596459474,0.019677927355250688,0.013375143662432679,0.028942469000548976
2008-02-18,307.92,315.52,316.12,306.72,603517.0,188734602.0,1.0,73.79292770230539,-6.505387273836231,-1.6626065218692752,69873651.0,123.80042341983295,0.5,302.108,41625146.43242432,51.30055510189745,-0.008796179944709761,298.7864270708606,78.19163706463554,0.00253228800803616,0.022605637659991247,0.009445319260376629,-0.007855499940308994
2008-02-19,314.96,316.32,319.12,304.32,451614.0,140882028.0,0.0,74.35175392992043,-5.646299657188967,-0.34708473277513363,70325265.0,111.28394459182483,0.5833333333333334,305.388,41905879.45945134,43.74214110374069,-0.00565824217276503,301.97434942161317,88.66133713579313,-0.03343072955927024,0.003043370342912007,-0.008812848174844417,0.003935463560235262
2008-02-20,315.92,305.92,316.32,305.52,607663.0,187268421.0,0.0,55.79255834218773,-26.61826981246215,-1.0683252701461503,69717602.0,82.0907909739345,0.5833333333333334,307.38599999999997,41343228.533525415,31.75374905819644,0.015940488841657847,302.69174043586537,88.81586684130329,-0.019407830761600933,-0.03504610142908564,-0.014905683959649434,-0.03853752160142379
2008-02-21,305.04,300.04,311.64,293.97,511594.0,154305580.0,0.0,47.71232752800761,-38.47549909255893,-2.4490137440374404,69206008.0,29.304286815069837,0.5833333333333334,307.64799999999997,41183120.167934015,38.0480313071959,0.05644167458892304,302.20960581116265,68.85399250017731,-0.04189325869346607,-0.015594342711109753,-0.02600588631408993,-0.037571565190325014
2008-02-22,300.32,287.73,303.64,283.13,701096.0,202793786.0,0.0,34.98383698958634,-63.29905222827176,-4.985766796617028,68504912.0,-46.557310162853746,0.5,305.10599999999994,40796508.965593696,41.43506806376523,0.01309813034752307,299.5769502091331,41.66320176814281,-0.014704602732895146,-0.031216075132880917,-0.03932874164656003,-0.018536872702606042
2008-02-25,291.09,283.53,291.93,277.93,692653.0,195133409.0,0.0,31.53901410286205,-71.76850171405526,-7.067651865455026,67812259.0,-92.6764250321532,0.5,298.70799999999997,40657978.365593694,46.7977050959686,-0.003934656595819444,296.6593228983816,21.734469337741512,-0.044719527019888884,-0.01634781670869713,-0.0006853305274576231,-0.05944471515061961
2008-02-26,286.37,271.13,291.73,261.89,995848.0,269288748.0,1.0,23.381950693603763,-83.85462170190459,-9.785799717249878,66816411.0,-146.6409489870451,0.4166666666666667,289.67,40278861.96881085,42.85620488922131,-0.04373434909886072,292.01762782594847,14.174079780379055,0.016098104931339875,-0.044704169766890144,-0.05568150661360542,0.002897779127684393
2008-02-27,273.85,275.53,275.93,262.65,464317.0,126117772.0,0.0,30.982692420722323,-76.16634632185921,-10.593677631733287,67280728.0,-149.10876206279931,0.4166666666666667,283.592,40715208.06519639,46.91887726498615,-0.06893522116716802,289.0198773121397,17.85818829085683,-0.022016814178604887,0.006261168574070315,0.001303828369124864,0.020052686546596102
2008-02-28,275.57,269.53,276.29,267.97,279628.0,75597389.0,1.0,26.65562574858664,-86.65035820373932,-11.465147335560337,67001100.0,-136.35501780540224,0.4166666666666667,277.48999999999995,40540440.56519639,49.121791904264356,-0.10132702053881047,285.476263255387,17.776224590832395,0.011215760441116863,-0.017719665533874208,-0.0011588745728934966,-0.0001492815826621307
2008-02-29,270.73,272.57,275.97,267.93,231241.0,62880837.0,1.0,32.39612422053063,-81.33845885025336,-11.1508365072982,67232341.0,-105.0955663547835,0.4166666666666667,274.45799999999997,40576104.60002226,43.07120608952329,-0.07893758659142369,283.1296699362257,18.61494554138281,0.04938921914758337,0.001476396385258803,0.044506902519977035,-0.0040390495839504985
2008-03-03,271.13,286.37,288.53,266.85,603674.0,169012189.0,0.0,52.603692512212454,-57.22523152192905,-8.711006969561996,67836015.0,-54.313460583596324,0.4166666666666667,275.02599999999995,41059489.31588942,43.86235754015267,-0.04137515482208018,283.7188208569118,25.662126815795197,-0.007149145571195439,0.04894295215532514,-0.002359555555334018,0.04642291858120082
2008-03-04,284.73,284.33,287.85,279.53,502736.0,142243108.0,0.0,49.954871381458226,-60.78979556176832,-7.068732821667303,67333279.0,-33.01584008942809,0.3333333333333333,277.66599999999994,41136833.31588942,51.018293171632926,-0.053621355345493324,283.82994433747336,36.247422096438605,-0.002112453695465245,-0.017001790896470297,-0.006972313411838347,-0.011513817692900965
2008-03-05,279.93,283.73,285.85,276.33,462247.0,129122744.0,0.0,49.08257105543834,-61.83819674995628,-5.81253572171867,66871032.0,-36.812014534786755,0.25,279.3059999999999,41393205.6016037,46.85840164501853,-0.10075431034482747,283.81177263975087,47.46403412835942,-0.02209404627862301,0.008537027624765738,-0.006739468802923439,-0.0043520904292913744
2008-03-06,282.33,277.53,283.93,275.13,336826.0,94035326.0,0.0,40.34650688921216,-72.6716756945658,-5.565686053706878,66534206.0,-45.9322249016375,0.25,280.90599999999995,41240102.874330975,32.81996849075088,-0.12262898330804255,282.6696321597962,49.826939887997725,-0.06547820029789445,-0.017147564087469286,-0.022798693455720036,-0.08964169061995306
2008-03-07,277.53,259.94,277.53,251.54,1127022.0,299629184.0,0.0,25.122984774700562,-87.57028706717962,-7.405497126648195,65407184.0,-124.24682573196077,0.25,278.37999999999994,40841590.67040639,22.88909360156359,-0.15030073221757329,278.536971767106,41.758671199444244,-0.03284881253443288,-0.07320203571509169,-0.07320203571509169,-0.0063811335613718325
2008-03-10,257.94,251.54,257.94,249.94,474608.0,120003588.0,1.0,20.65654419028716,-97.58963543235916,-9.266893503197076,64932576.0,-167.65278928627438,0.25,271.414,40556825.87040639,16.778489616606013,-0.1616451139848021,273.62843144581404,25.703596068545078,0.011069931973591357,-0.039540218326244346,-0.007783957726795293,-0.07456972800390743
2008-03-11,247.94,254.34,255.94,231.98,1823304.0,439998091.0,0.0,25.92430505824963,-71.93070549836804,-9.593604861690661,66755880.0,-174.58990267369393,0.3333333333333333,265.41599999999994,42136616.81531457,15.010961879700895,-0.1160462934000626,270.12144391021144,21.529034436799964,-0.0586165347890257,0.03175626059944904,0.005144204641119535,0.00841351116883092
2008-03-12,255.94,239.86,257.26,233.94,829701.0,203932871.0,1.0,18.359872231538404,-89.00362824448781,-11.1249513288516,65926179.0,-165.2230538495664,0.3333333333333333,256.64199999999994,41728170.52543464,14.729482795375569,-0.15402250202800394,264.61936319926394,19.206984304606646,0.032485835884017704,-0.07326077671035051,-0.025989807467193184,0.0
2008-03-13,237.86,247.78,250.66,233.94,858370.0,208178766.0,0.0,31.482190916646577,-73.64470391993326,-10.446676678770123,66784549.0,-125.85911255773435,0.3333333333333333,250.69199999999992,42290834.113951385,22.912784666505303,-0.08612104894331131,261.55766079939775,27.138225758915553,-0.007453651943291625,0.025240028115992942,0.004458251154737017,0.01863355344009919
2008-03-14,243.94,245.94,251.78,238.34,387088.0,93931550.0,0.0,30.13195962283125,-76.63598326359833,-9.640921306253308,66397461.0,-98.13571168105032,0.3333333333333333,247.8919999999999,42341524.20918948,27.745065298918327,-0.10739302435306493,258.7180861085982,22.287007790547534,-0.03306906269592124,0.006537573337601567,-0.025095823585419424,-0.01846258404320477
2008-03-17,245.54,237.94,245.54,233.98,258554.0,61450714.0,0.0,24.622295026333948,-89.46065428824049,-9.56176252311972,66138907.0,-106.5692730149002,0.25,245.172,42260111.01195765,30.37327585255237,-0.11720402181575325,254.94025227067124,21.33004133272652,-0.030727005549236287,-0.039882331338997434,-0.039882331338997434,-0.08855893755807544
2008-03-18,235.94,230.74,235.94,214.15,617897.0,137393491.0,0.0,20.56177120374054,-77.69561710137133,-9.818268586867848,65521010.0,-130.60825572036327,0.16666666666666666,240.452,42583096.18084246,30.18137457033223,-0.15346516491176573,250.54020640327647,19.941656110914053,-0.003473130173549499,-0.02488971601838396,0.014641796409527296,0.041122673103653536
2008-03-19,230.14,229.94,239.42,223.14,772504.0,178048689.0,1.0,20.119379622370552,-78.77117504705565,-9.432472485007773,64748506.0,-98.68384414769486,0.16666666666666666,238.468,42455927.21769749,36.442582803646005,-0.19705276390683385,246.79471432995342,19.917204729776735,0.07536837608440661,-0.0201902925911709,0.037384466554624685,-0.07050171097611305
2008-03-20,225.54,247.94,248.54,207.95,753568.0,181705779.0,1.0,49.47180018664661,-50.372300819061785,-6.243275226032058,65502074.0,-74.56528735310498,0.25,238.5,43187216.78458589,39.37856861841134,-0.12798508775014944,247.00294808814377,42.8946471955609,0.01584540194856372,0.10751302575667623,0.03246010127893207,0.17395128659690912
2008-03-21,251.14,251.9,256.74,247.46,589957.0,148584843.0,0.0,53.93997905517855,-44.99374217772216,-3.24191373577111,66092031.0,1.0534727598933045,0.3333333333333333,239.69199999999995,43161787.60355141,38.866032195065976,-0.1121841187044021,247.89332116302668,64.67973831747439,-0.0062121894586871,0.0031804113633390487,-0.006094721163183271,-0.005998720971565367
2008-03-24,251.94,250.34,255.18,245.98,395635.0,99398520.0,0.0,51.775603822844495,-45.58408215661105,-1.2127784265626858,65696396.0,6.089063282812647,0.3333333333333333,242.172,43141145.77746446,33.63366765003568,-0.09797139048030834,248.33817186065815,85.03077618160026,-0.004805006441930878,-0.019235986248112586,-0.018350590077551326,-0.02319564433111064
2008-03-25,247.14,249.14,250.54,240.34,320550.0,79344723.0,1.0,49.926378874848034,-45.788365359305104,0.14932660691998126,65375846.0,-1.6320926633215485,0.3333333333333333,245.852,43373701.6598174,34.366652597951905,-0.041548049549896174,248.483958795084,86.50645561754891,0.007676966932115725,0.011425936986031416,0.0318958695710526,0.03932632717892199
2008-03-26,249.98,251.06,258.66,249.98,530581.0,134541878.0,0.0,53.13981588131972,-38.04254096004596,1.4198280661540004,65906427.0,74.98306122002974,0.3333333333333333,250.076,42975154.64138422,39.40085900633877,-0.0019082452095093808,248.95232992325055,85.13406364040793,-0.06755429639458464,-0.006904330574274035,-0.032694464087220945,-0.06409591701839351
2008-03-27,248.26,234.66,250.34,234.46,636036.0,153125757.0,1.0,32.0546888220686,-47.327943206468184,0.22479711616427167,65270391.0,-36.82269147150456,0.3333333333333333,247.42,42355139.69931873,41.92139829031204,-0.07737673979712201,246.3537244826596,74.03597076194549,0.022417928540764992,-0.06782542303407163,-0.016919514155686887,-0.045906838811631406
2008-03-28,231.98,239.98,246.14,223.94,539686.0,129543919.0,0.0,41.14517806920754,-36.836915795701096,0.3187906726066139,65810077.0,-57.3269498460371,0.3333333333333333,245.03599999999992,42595324.27949891,41.780322428431774,0.0005002918369047616,245.19486548581241,66.94931966081647,-0.01901453888619196,0.033737731033051936,0.01532040931344714,0.03854379184787984
2008-03-31,239.94,235.46,249.94,232.74,432943.0,104349429.0,0.0,36.20638350716028,-45.750345099585886,-0.04086569277892238,65377134.0,-24.182263645777955,0.3333333333333333,242.05999999999992,42299312.08880124,54.81307041032213,-0.04972152716119135,243.4248899429374,56.694931966081704,-0.0667323809132529,-0.018847844436731192,-0.031209359468981526,-0.05870640176516369
2008-04-01,235.46,220.26,242.26,219.47,831040.0,193293547.0,0.0,24.391546199329554,-75.72470913034904,-2.0290594174943983,64546094.0,-125.41414259275456,0.3333333333333333,236.284,41525886.97252216,55.19662884679674,-0.10441571114906076,239.21309177149425,47.229343324788076,0.0,-0.06256419800283683,-0.04353281206009897,-0.0273445516272916
2008-04-02,221.18,220.26,231.94,213.55,979212.0,216998977.0,1.0,24.391546199329554,-75.72470913034904,-2.9890827917364184,64546094.0,-144.38142482163718,0.3333333333333333,230.124,41261249.4717065,43.964048161040964,-0.07430444649911745,235.767075085768,31.13323212656207,0.018354091480279524,0.008643251791272882,-0.02249833298486344,0.02734455162729172
2008-04-03,223.1,224.34,226.78,219.47,746497.0,167127685.0,1.0,32.85998060693202,-67.67895878524946,-2.7267780365664507,65292591.0,-108.59463455258287,0.4166666666666667,228.06,41509401.00522223,46.00322060168802,-0.02773684666724454,233.68942507017383,21.023116612206927,0.06739282831916532,0.01105476177328412,0.05990326896318656,0.007942132559340877
2008-04-07,225.58,239.98,240.78,221.22,1220296.0,286745889.0,1.0,55.68951681726719,-36.836915795701096,-0.23041287283596645,66512887.0,-23.296343208873054,0.4166666666666667,228.06,42629877.2915208,54.307325100495355,0.043663564408106426,234.83316596650585,32.4613906746472,0.027779564107075886,0.06188072332447194,0.030915121481815706,0.07420483289710683
2008-04-08,239.98,246.74,248.34,238.26,567532.0,137520573.0,1.0,62.3326360580097,-23.506211792545862,2.402477935250513,67080419.0,49.61629055542889,0.4166666666666667,230.316,43017240.40263191,60.65669030185821,-0.004839880616278086,236.99804488168655,52.02837508313018,0.0014579623512457258,0.016366706878849318,0.00449980670886708,0.007193072165027709
2008-04-09,243.94,247.1,249.46,239.98,880574.0,217902740.0,0.0,62.69009548147128,-22.796292644448872,4.160578055420565,67960993.0,50.716893461666096,0.5,235.6839999999999,43459385.15368676,61.32318947943156,-0.019055180627233072,238.83476399410716,74.45302530994128,-0.01369102959920805,0.0,-0.011612097257156348,-0.03390442548251273
2008-04-10,243.94,243.74,246.58,231.98,947805.0,225478464.0,0.0,56.66712513011755,-33.07470627355357,4.793927588704314,67013188.0,8.975439441367662,0.5,240.38,44038455.05779635,52.21141272468593,-0.02636414476312213,239.7266250860877,82.57710505581282,-0.0039463999256987604,0.0,-0.005857008527387689,0.009268065997796159
2008-04-11,243.94,242.78,245.14,234.14,346507.0,83675974.0,0.0,54.860029915646344,-35.20283750831307,4.984502470710634,66666681.0,16.429424003759305,0.4166666666666667,244.068,44236279.05415999,47.052949639239365,-0.025527815685959642,240.2817841613445,84.8266254134368,-0.06658911600615736,-0.031989399894718336,-0.02813125025035886,-0.04722395303388032
2008-04-14,236.26,227.14,238.34,223.34,612065.0,140122982.0,1.0,33.792400783312424,-69.87364220793623,3.0025172299633915,66054616.0,-70.84291969719494,0.4166666666666667,241.49999999999991,43934326.98749332,46.19158470754458,-0.09527602963435043,237.89236885928185,67.04374291045013,0.008766603001979642,-0.053554734688322975,-0.037620919410137864,-0.03364837461093601
2008-04-15,223.94,229.14,229.54,215.95,333542.0,74391855.0,0.0,37.476869169894734,-65.44003546885398,2.007356170526672,66388158.0,-95.11695699381563,0.4166666666666667,237.98,44248234.4326736,46.27471303706151,-0.02352339555101001,236.30102906668515,53.86098907309191,-0.030305349495328805,0.022081801658279297,0.0017410990730719034,0.00627800612493497
2008-04-16,228.94,222.3,229.94,217.31,590590.0,131364448.0,0.0,30.508969543147785,-76.2163631421582,0.5500139100800716,65797568.0,-94.83301421312352,0.4166666666666667,233.01999999999992,44124318.0827132,40.3724045539146,-0.07367280606717218,233.7553874181969,33.40275653489311,-0.0007200072311770098,-0.023869591532864845,-0.0017410990730718824,-0.02497450773299892
2008-04-17,223.54,222.14,229.54,211.95,878645.0,196900651.0,0.0,30.35057122004644,-73.17715188207423,-0.26926788813874225,64918923.0,-94.81373560776207,0.4166666666666667,228.69999999999996,44263682.468727976,39.63757584066664,-0.05657011806676303,231.64349879670658,29.843249039593072,-0.03999890368349718,-0.016235587074677028,-0.03909176790778418,0.0024504041289012523
2008-04-18,219.94,213.43,220.74,212.47,473644.0,102065054.0,0.0,22.66391588124105,-96.10423795735716,-1.7363459795545069,64445279.0,-119.77370460254579,0.4166666666666667,222.83,43900001.767397866,40.084847971799505,-0.031008807772632273,228.33195356094174,16.68709027968891,-0.006015338407142885,0.035727654544800765,0.04776710643284442,-0.011931394797345124
2008-04-21,227.94,212.15,231.54,209.95,610120.0,134032518.0,0.0,21.694963309660892,-94.43178942039988,-2.580255611818238,63835159.0,-90.35108926316937,0.3333333333333333,219.832,43414223.03650393,40.84735836435029,-0.03682012167438475,225.3897801862251,12.226638041773848,-0.023271280479520585,-0.07273203862894315,-0.08840224697893624,-0.02879843409532921
2008-04-22,211.95,207.27,211.95,203.99,233540.0,48152548.0,1.0,18.14573981411748,-92.78645260611393,-3.4429424442627297,63601619.0,-139.57127938810655,0.25,215.458,43373148.16213208,43.50071336801025,-0.07608986359989299,222.0952746978205,5.738387808244521,0.06946557298476316,-0.021170866518043133,0.05288202932054573,0.005670445853322106
2008-04-23,207.51,222.18,223.46,205.15,717605.0,153370588.0,1.0,48.835002412975854,-59.99560149549154,-1.7384246965572991,64319224.0,-71.28051505120445,0.25,215.43400000000003,43990421.71483552,52.19088953979446,-0.07417284773731138,222.1106792982168,19.157893383050595,0.09179333592528503,0.1452093608061789,0.08965562989066254,0.11668296428467133
2008-04-24,239.94,243.54,244.42,230.54,2087563.0,497772670.0,0.0,68.88796196276398,-13.019573345062716,2.3130235948303195,66406787.0,68.46679503152492,0.25,219.71400000000003,45813279.32002284,58.736634705807475,-0.012969117289454556,226.00691942581366,49.90962267867898,-0.03085635059989768,-0.008370351038401995,0.0004908377061896085,0.0079495795818493
